"Onset","Duration","Participant","date_time","Running","Trial","Event","MoneyMagnitude","CardNumber","Feedback","Response","RT","Post_Trial"
139.763699849917,3.6908483609629,"AM04EN20b","2022_Feb_16_1043","Practice",4,"Fixation",0,5,"loss",2,2.25582971250697,"post_break"
143.433483125418,0.5,"AM04EN20b","2022_Feb_16_1043","Practice",4,"Money",0,5,"loss",2,2.25582971250697,"post_break"
143.933907414781,2.25582971250697,"AM04EN20b","2022_Feb_16_1043","Practice",4,"Choice",0,5,"loss",2,2.25582971250697,"post_break"
146.189737127288,0,"AM04EN20b","2022_Feb_16_1043","Practice",4,"Response",0,5,"loss",2,2.25582971250697,"post_break"
148.204207596953,1,"AM04EN20b","2022_Feb_16_1043","Practice",4,"Feedback",0,5,"loss",2,2.25582971250697,"post_break"
149.205062301548,3.2570165671783,"AM04EN20b","2022_Feb_16_1043","Practice",5,"Fixation",0,5,"reward",2,2.9469674760112,"post_loss"
152.441146587673,0.5,"AM04EN20b","2022_Feb_16_1043","Practice",5,"Money",0,5,"reward",2,2.9469674760112,"post_loss"
152.941570877036,2.9469674760112,"AM04EN20b","2022_Feb_16_1043","Practice",5,"Choice",0,5,"reward",2,2.9469674760112,"post_loss"
155.888538353047,0,"AM04EN20b","2022_Feb_16_1043","Practice",5,"Response",0,5,"reward",2,2.9469674760112,"post_loss"
157.895788756696,1,"AM04EN20b","2022_Feb_16_1043","Practice",5,"Feedback",0,5,"reward",2,2.9469674760112,"post_loss"
158.896639960794,3.029514784274,"AM04EN20b","2022_Feb_16_1043","Practice",6,"Fixation",10,5,"loss",2,2.82771255671832,"post_reward"
161.899192406256,0.5,"AM04EN20b","2022_Feb_16_1043","Practice",6,"Money",10,5,"loss",2,2.82771255671832,"post_reward"
162.399617570743,2.82771255671832,"AM04EN20b","2022_Feb_16_1043","Practice",6,"Choice",10,5,"loss",2,2.82771255671832,"post_reward"
165.227330127462,0,"AM04EN20b","2022_Feb_16_1043","Practice",6,"Response",10,5,"loss",2,2.82771255671832,"post_reward"
167.237067633971,1,"AM04EN20b","2022_Feb_16_1043","Practice",6,"Feedback",10,5,"loss",2,2.82771255671832,"post_reward"
168.237919421485,2.85508622869351,"AM04EN20b","2022_Feb_16_1043","Practice",7,"Fixation",10,4,"reward",4,2.17009584068001,"post_loss"
171.073664742851,0.5,"AM04EN20b","2022_Feb_16_1043","Practice",7,"Money",10,4,"reward",4,2.17009584068001,"post_loss"
171.574091949295,2.17009584068001,"AM04EN20b","2022_Feb_16_1043","Practice",7,"Choice",10,4,"reward",4,2.17009584068001,"post_loss"
173.744187789975,0,"AM04EN20b","2022_Feb_16_1043","Practice",7,"Response",10,4,"reward",4,2.17009584068001,"post_loss"
175.760985506486,1,"AM04EN20b","2022_Feb_16_1043","Practice",7,"Feedback",10,4,"reward",4,2.17009584068001,"post_loss"
176.761849837445,3.02284464399843,"AM04EN20b","2022_Feb_16_1043","Practice",8,"Fixation",50,8,"reward",2,2.20914708941018,"post_reward"
179.764391198001,0.5,"AM04EN20b","2022_Feb_16_1043","Practice",8,"Money",50,8,"reward",2,2.20914708941018,"post_reward"
180.264815779072,2.20914708941018,"AM04EN20b","2022_Feb_16_1043","Practice",8,"Choice",50,8,"reward",2,2.20914708941018,"post_reward"
182.473962868482,0,"AM04EN20b","2022_Feb_16_1043","Practice",8,"Response",50,8,"reward",2,2.20914708941018,"post_reward"
184.485072861378,1,"AM04EN20b","2022_Feb_16_1043","Practice",8,"Feedback",50,8,"reward",2,2.20914708941018,"post_reward"
185.485926982557,3.49267088467997,"AM04EN20b","2022_Feb_16_1043","Practice",9,"Fixation",10,4,"loss",4,1.39481255569808,"post_reward"
188.955542817637,0.5,"AM04EN20b","2022_Feb_16_1043","Practice",9,"Money",10,4,"loss",4,1.39481255569808,"post_reward"
189.455968857248,1.39481255569808,"AM04EN20b","2022_Feb_16_1043","Practice",9,"Choice",10,4,"loss",4,1.39481255569808,"post_reward"
190.850781412946,0,"AM04EN20b","2022_Feb_16_1043","Practice",9,"Response",10,4,"loss",4,1.39481255569808,"post_reward"
192.858863184547,1,"AM04EN20b","2022_Feb_16_1043","Practice",9,"Feedback",10,4,"loss",4,1.39481255569808,"post_reward"
202.617173144774,2.84230330261743,"AM04EN20b","2022_Feb_16_1043","MainTask",0,"Fixation",50,4,"loss",4,0.938784481715629,NA
205.436229265028,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",0,"Money",50,4,"loss",4,0.938784481715629,NA
205.936655596346,0.938784481715629,"AM04EN20b","2022_Feb_16_1043","MainTask",0,"Choice",50,4,"loss",4,0.938784481715629,NA
206.875440078062,0,"AM04EN20b","2022_Feb_16_1043","MainTask",0,"Response",50,4,"loss",4,0.938784481715629,NA
208.889185944923,1,"AM04EN20b","2022_Feb_16_1043","MainTask",0,"Feedback",50,4,"loss",4,0.938784481715629,NA
209.923384046779,3.72393013337197,"AM04EN20b","2022_Feb_16_1043","MainTask",1,"Fixation",0,5,"reward",4,1.59429419048865,"post_loss"
213.626532889353,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",1,"Money",0,5,"reward",4,1.59429419048865,"post_loss"
214.126956887008,1.59429419048865,"AM04EN20b","2022_Feb_16_1043","MainTask",1,"Choice",0,5,"reward",4,1.59429419048865,"post_loss"
215.721251077497,0,"AM04EN20b","2022_Feb_16_1043","MainTask",1,"Response",0,5,"reward",4,1.59429419048865,"post_loss"
217.746702605098,1,"AM04EN20b","2022_Feb_16_1043","MainTask",1,"Feedback",0,5,"reward",4,1.59429419048865,"post_loss"
218.747564894102,3.48446391089048,"AM04EN20b","2022_Feb_16_1043","MainTask",2,"Fixation",10,5,"loss",2,2.24745389918826,"post_break"
222.217172561357,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",2,"Money",10,5,"loss",2,2.24745389918826,"post_break"
222.717598600968,2.24745389918826,"AM04EN20b","2022_Feb_16_1043","MainTask",2,"Choice",10,5,"loss",2,2.24745389918826,"post_break"
224.965052500156,0,"AM04EN20b","2022_Feb_16_1043","MainTask",2,"Response",10,5,"loss",2,2.24745389918826,"post_break"
226.987906950966,1,"AM04EN20b","2022_Feb_16_1043","MainTask",2,"Feedback",10,5,"loss",2,2.24745389918826,"post_break"
228.022119638224,3.61322972416218,"AM04EN20b","2022_Feb_16_1043","MainTask",3,"Fixation",50,6,"reward",2,2.02324913180382,"post_break"
231.625186656691,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",3,"Money",50,6,"reward",2,2.02324913180382,"post_break"
232.125601319687,2.02324913180382,"AM04EN20b","2022_Feb_16_1043","MainTask",3,"Choice",50,6,"reward",2,2.02324913180382,"post_break"
234.148850451491,0,"AM04EN20b","2022_Feb_16_1043","MainTask",3,"Response",50,6,"reward",2,2.02324913180382,"post_break"
236.17904981936,1,"AM04EN20b","2022_Feb_16_1043","MainTask",3,"Feedback",50,6,"reward",2,2.02324913180382,"post_break"
237.213264548574,2.85319156643865,"AM04EN20b","2022_Feb_16_1043","MainTask",4,"Fixation",50,3,"reward",4,2.88322634940414,"post_break"
240.049006952861,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",4,"Money",50,3,"reward",4,2.88322634940414,"post_break"
240.549434742721,2.88322634940414,"AM04EN20b","2022_Feb_16_1043","MainTask",4,"Choice",50,3,"reward",4,2.88322634940414,"post_break"
243.432661092125,0,"AM04EN20b","2022_Feb_16_1043","MainTask",4,"Response",50,3,"reward",4,2.88322634940414,"post_break"
245.436923530193,1,"AM04EN20b","2022_Feb_16_1043","MainTask",4,"Feedback",50,3,"reward",4,2.88322634940414,"post_break"
246.454459851491,3.75233673664853,"AM04EN20b","2022_Feb_16_1043","MainTask",5,"Fixation",0,4,"reward",2,2.13106851201155,"post_reward"
250.190969010395,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",5,"Money",0,4,"reward",2,2.13106851201155,"post_reward"
250.691393299758,2.13106851201155,"AM04EN20b","2022_Feb_16_1043","MainTask",5,"Choice",0,4,"reward",2,2.13106851201155,"post_reward"
252.822461811769,0,"AM04EN20b","2022_Feb_16_1043","MainTask",5,"Response",0,4,"reward",2,2.13106851201155,"post_reward"
254.828245215624,1,"AM04EN20b","2022_Feb_16_1043","MainTask",5,"Feedback",0,4,"reward",2,2.13106851201155,"post_reward"
255.829100211926,3.17582256482196,"AM04EN20b","2022_Feb_16_1043","MainTask",6,"Fixation",10,4,"loss",4,2.4300628484998,"post_reward"
258.981779039901,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",6,"Money",10,4,"loss",4,2.4300628484998,"post_reward"
259.482203912679,2.4300628484998,"AM04EN20b","2022_Feb_16_1043","MainTask",6,"Choice",10,4,"loss",4,2.4300628484998,"post_reward"
261.912266761179,0,"AM04EN20b","2022_Feb_16_1043","MainTask",6,"Response",10,4,"loss",4,2.4300628484998,"post_reward"
263.935995169315,1,"AM04EN20b","2022_Feb_16_1043","MainTask",6,"Feedback",10,4,"loss",4,2.4300628484998,"post_reward"
264.970207856573,3.98495630433317,"AM04EN20b","2022_Feb_16_1043","MainTask",7,"Fixation",10,4,"reward",4,2.04238634689682,"post_loss"
268.940259649338,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",7,"Money",10,4,"reward",4,2.04238634689682,"post_loss"
269.440677229415,2.04238634689682,"AM04EN20b","2022_Feb_16_1043","MainTask",7,"Choice",10,4,"reward",4,2.04238634689682,"post_loss"
271.483063576312,0,"AM04EN20b","2022_Feb_16_1043","MainTask",7,"Response",10,4,"reward",4,2.04238634689682,"post_loss"
273.510805012127,1,"AM04EN20b","2022_Feb_16_1043","MainTask",7,"Feedback",10,4,"reward",4,2.04238634689682,"post_loss"
274.54502761746,3.59214226809583,"AM04EN20b","2022_Feb_16_1043","MainTask",8,"Fixation",10,4,"loss",4,1.3987296114301,"post_reward"
278.131404267981,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",8,"Money",10,4,"loss",4,1.3987296114301,"post_reward"
278.615147232347,1.3987296114301,"AM04EN20b","2022_Feb_16_1043","MainTask",8,"Choice",10,4,"loss",4,1.3987296114301,"post_reward"
280.013876843777,0,"AM04EN20b","2022_Feb_16_1043","MainTask",8,"Response",10,4,"loss",4,1.3987296114301,"post_reward"
282.034722884642,1,"AM04EN20b","2022_Feb_16_1043","MainTask",8,"Feedback",10,4,"loss",4,1.3987296114301,"post_reward"
283.068941989479,4.44632297525806,"AM04EN20b","2022_Feb_16_1043","MainTask",9,"Fixation",10,3,"loss",4,1.77020814828029,"post_loss"
287.506042003042,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",9,"Money",10,3,"loss",4,1.77020814828029,"post_loss"
288.006468917778,1.77020814828029,"AM04EN20b","2022_Feb_16_1043","MainTask",9,"Choice",10,3,"loss",4,1.77020814828029,"post_loss"
289.776677066058,0,"AM04EN20b","2022_Feb_16_1043","MainTask",9,"Response",10,3,"loss",4,1.77020814828029,"post_loss"
291.793022926795,1,"AM04EN20b","2022_Feb_16_1043","MainTask",9,"Feedback",10,3,"loss",4,1.77020814828029,"post_loss"
292.82730795765,2.76897612416914,"AM04EN20b","2022_Feb_16_1043","MainTask",10,"Fixation",0,5,"loss",4,3.09746491116857,"post_loss"
295.579576644102,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",10,"Money",0,5,"loss",4,3.09746491116857,"post_loss"
296.080002392006,3.09746491116857,"AM04EN20b","2022_Feb_16_1043","MainTask",10,"Choice",0,5,"loss",4,3.09746491116857,"post_loss"
299.177467303174,0,"AM04EN20b","2022_Feb_16_1043","MainTask",10,"Response",0,5,"loss",4,3.09746491116857,"post_loss"
301.184345487349,1,"AM04EN20b","2022_Feb_16_1043","MainTask",10,"Feedback",0,5,"loss",4,3.09746491116857,"post_loss"
302.185207776352,2.78446949105505,"AM04EN20b","2022_Feb_16_1043","MainTask",11,"Fixation",50,5,"loss",4,1.52465268509877,"post_loss"
304.954216421122,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",11,"Money",50,5,"loss",4,1.52465268509877,"post_loss"
305.454645961228,1.52465268509877,"AM04EN20b","2022_Feb_16_1043","MainTask",11,"Choice",50,5,"loss",4,1.52465268509877,"post_loss"
306.979298646327,0,"AM04EN20b","2022_Feb_16_1043","MainTask",11,"Response",50,5,"loss",4,1.52465268509877,"post_loss"
308.990985054337,1,"AM04EN20b","2022_Feb_16_1043","MainTask",11,"Feedback",50,5,"loss",4,1.52465268509877,"post_loss"
310.008529543462,2.52737680981757,"AM04EN20b","2022_Feb_16_1043","MainTask",12,"Fixation",0,5,"loss",4,2.10207243986042,"post_loss"
312.510646031238,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",12,"Money",0,5,"loss",4,2.10207243986042,"post_loss"
313.011072362558,2.10207243986042,"AM04EN20b","2022_Feb_16_1043","MainTask",12,"Choice",0,5,"loss",4,2.10207243986042,"post_loss"
315.113144802419,0,"AM04EN20b","2022_Feb_16_1043","MainTask",12,"Response",0,5,"loss",4,2.10207243986042,"post_loss"
317.114559878182,1,"AM04EN20b","2022_Feb_16_1043","MainTask",12,"Feedback",0,5,"loss",4,2.10207243986042,"post_loss"
318.115413124237,4.34287093674144,"AM04EN20b","2022_Feb_16_1043","MainTask",13,"Fixation",10,5,"reward",4,2.12973190571392,"post_loss"
322.435755239441,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",13,"Money",10,5,"reward",4,2.12973190571392,"post_loss"
322.936180695637,2.12973190571392,"AM04EN20b","2022_Feb_16_1043","MainTask",13,"Choice",10,5,"reward",4,2.12973190571392,"post_loss"
325.065912601351,0,"AM04EN20b","2022_Feb_16_1043","MainTask",13,"Response",10,5,"reward",4,2.12973190571392,"post_loss"
327.089714811622,1,"AM04EN20b","2022_Feb_16_1043","MainTask",13,"Feedback",10,5,"reward",4,2.12973190571392,"post_loss"
328.123928957421,3.6471661301689,"AM04EN20b","2022_Feb_16_1043","MainTask",14,"Fixation",10,5,"loss",4,1.71262818745709,"post_reward"
331.743672341847,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",14,"Money",10,5,"loss",4,1.71262818745709,"post_reward"
332.24409808975,1.71262818745709,"AM04EN20b","2022_Feb_16_1043","MainTask",14,"Choice",10,5,"loss",4,1.71262818745709,"post_reward"
333.956726277207,0,"AM04EN20b","2022_Feb_16_1043","MainTask",14,"Response",10,5,"loss",4,1.71262818745709,"post_reward"
335.980632627254,1,"AM04EN20b","2022_Feb_16_1043","MainTask",14,"Feedback",10,5,"loss",4,1.71262818745709,"post_reward"
337.014817893956,3.13006786348469,"AM04EN20b","2022_Feb_16_1043","MainTask",15,"Fixation",10,7,"reward",2,1.4309855210704,"post_loss"
340.134143698304,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",15,"Money",10,7,"reward",2,1.4309855210704,"post_loss"
340.634569737915,1.4309855210704,"AM04EN20b","2022_Feb_16_1043","MainTask",15,"Choice",10,7,"reward",2,1.4309855210704,"post_loss"
342.065555258985,0,"AM04EN20b","2022_Feb_16_1043","MainTask",15,"Response",10,7,"reward",2,1.4309855210704,"post_loss"
344.087505414831,1,"AM04EN20b","2022_Feb_16_1043","MainTask",15,"Feedback",10,7,"reward",2,1.4309855210704,"post_loss"
345.12172247771,3.73399366842772,"AM04EN20b","2022_Feb_16_1043","MainTask",16,"Fixation",10,5,"reward",4,1.57838472500043,"post_reward"
348.841550895033,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",16,"Money",10,5,"reward",4,1.57838472500043,"post_reward"
349.341976642936,1.57838472500043,"AM04EN20b","2022_Feb_16_1043","MainTask",16,"Choice",10,5,"reward",4,1.57838472500043,"post_reward"
350.920361367936,0,"AM04EN20b","2022_Feb_16_1043","MainTask",16,"Response",10,5,"reward",4,1.57838472500043,"post_reward"
352.928361752991,1,"AM04EN20b","2022_Feb_16_1043","MainTask",16,"Feedback",10,5,"reward",4,1.57838472500043,"post_reward"
353.94590390845,4.40840863935458,"AM04EN20b","2022_Feb_16_1043","MainTask",17,"Fixation",50,4,"reward",4,1.26010236035654,"post_reward"
358.349644480812,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",17,"Money",50,4,"reward",4,1.26010236035654,"post_reward"
358.850063519429,1.26010236035654,"AM04EN20b","2022_Feb_16_1043","MainTask",17,"Choice",50,4,"reward",4,1.26010236035654,"post_reward"
360.110165879785,0,"AM04EN20b","2022_Feb_16_1043","MainTask",17,"Response",50,4,"reward",4,1.26010236035654,"post_reward"
362.119510747254,1,"AM04EN20b","2022_Feb_16_1043","MainTask",17,"Feedback",50,4,"reward",4,1.26010236035654,"post_reward"
363.137042984639,2.81366103309022,"AM04EN20b","2022_Feb_16_1043","MainTask",18,"Fixation",10,5,"reward",2,2.18081844528206,"post_reward"
365.922744914435,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",18,"Money",10,5,"reward",2,2.18081844528206,"post_reward"
366.423171245753,2.18081844528206,"AM04EN20b","2022_Feb_16_1043","MainTask",18,"Choice",10,5,"reward",2,2.18081844528206,"post_reward"
368.603989691035,0,"AM04EN20b","2022_Feb_16_1043","MainTask",18,"Response",10,5,"reward",2,2.18081844528206,"post_reward"
370.610065969777,1,"AM04EN20b","2022_Feb_16_1043","MainTask",18,"Feedback",10,5,"reward",2,2.18081844528206,"post_reward"
371.627599665702,4.45150861939706,"AM04EN20b","2022_Feb_16_1043","MainTask",19,"Fixation",10,5,"loss",2,1.25433762581633,"post_reward"
376.048024188432,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",19,"Money",10,5,"loss",2,1.25433762581633,"post_reward"
376.548451394874,1.25433762581633,"AM04EN20b","2022_Feb_16_1043","MainTask",19,"Choice",10,5,"loss",2,1.25433762581633,"post_reward"
377.80278902069,0,"AM04EN20b","2022_Feb_16_1043","MainTask",19,"Response",10,5,"loss",2,1.25433762581633,"post_reward"
379.834578197448,1,"AM04EN20b","2022_Feb_16_1043","MainTask",19,"Feedback",10,5,"loss",2,1.25433762581633,"post_reward"
380.868793801787,4.28029531834393,"AM04EN20b","2022_Feb_16_1043","MainTask",20,"Fixation",50,5,"loss",2,2.92504124022526,"post_loss"
385.139091066878,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",20,"Money",50,5,"loss",2,2.92504124022526,"post_loss"
385.639517398198,2.92504124022526,"AM04EN20b","2022_Feb_16_1043","MainTask",20,"Choice",50,5,"loss",2,2.92504124022526,"post_loss"
388.564558638423,0,"AM04EN20b","2022_Feb_16_1043","MainTask",20,"Response",50,5,"loss",2,2.92504124022526,"post_loss"
390.577050744074,1,"AM04EN20b","2022_Feb_16_1043","MainTask",20,"Feedback",50,5,"loss",2,2.92504124022526,"post_loss"
391.594586190249,2.51134984779823,"AM04EN20b","2022_Feb_16_1043","MainTask",21,"Fixation",0,4,"loss",4,1.77823887097475,"post_loss"
394.096709970727,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",21,"Money",0,4,"loss",4,1.77823887097475,"post_loss"
394.597150887448,1.77823887097475,"AM04EN20b","2022_Feb_16_1043","MainTask",21,"Choice",0,4,"loss",4,1.77823887097475,"post_loss"
396.375389758423,0,"AM04EN20b","2022_Feb_16_1043","MainTask",21,"Response",0,4,"loss",4,1.77823887097475,"post_loss"
398.383689727647,1,"AM04EN20b","2022_Feb_16_1043","MainTask",21,"Feedback",0,4,"loss",4,1.77823887097475,"post_loss"
399.384545599074,3.42929864083091,"AM04EN20b","2022_Feb_16_1043","MainTask",22,"Fixation",50,2,"reward",4,0.899679266996827,"post_loss"
402.804117167456,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",22,"Money",50,2,"reward",4,0.899679266996827,"post_loss"
403.304546415857,0.899679266996827,"AM04EN20b","2022_Feb_16_1043","MainTask",22,"Choice",50,2,"reward",4,0.899679266996827,"post_loss"
404.204225682854,0,"AM04EN20b","2022_Feb_16_1043","MainTask",22,"Response",50,2,"reward",4,0.899679266996827,"post_loss"
406.223692528045,1,"AM04EN20b","2022_Feb_16_1043","MainTask",22,"Feedback",50,2,"reward",4,0.899679266996827,"post_loss"
407.257907840674,4.2924490329152,"AM04EN20b","2022_Feb_16_1043","MainTask",23,"Fixation",50,2,"loss",4,0.699734108111443,"post_reward"
411.544894598588,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",23,"Money",50,2,"loss",4,0.699734108111443,"post_reward"
412.045309261584,0.699734108111443,"AM04EN20b","2022_Feb_16_1043","MainTask",23,"Choice",50,2,"loss",4,0.699734108111443,"post_reward"
412.745043369696,0,"AM04EN20b","2022_Feb_16_1043","MainTask",23,"Response",50,2,"loss",4,0.699734108111443,"post_reward"
414.764289683599,1,"AM04EN20b","2022_Feb_16_1043","MainTask",23,"Feedback",50,2,"loss",4,0.699734108111443,"post_reward"
415.798497120113,4.05027826556092,"AM04EN20b","2022_Feb_16_1043","MainTask",24,"Fixation",50,5,"reward",4,1.31919686938818,"post_loss"
419.83527012895,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",24,"Money",50,5,"reward",4,1.31919686938818,"post_loss"
420.335697918808,1.31919686938818,"AM04EN20b","2022_Feb_16_1043","MainTask",24,"Choice",50,5,"reward",4,1.31919686938818,"post_loss"
421.654894788197,0,"AM04EN20b","2022_Feb_16_1043","MainTask",24,"Response",50,5,"reward",4,1.31919686938818,"post_loss"
423.688547395996,1,"AM04EN20b","2022_Feb_16_1043","MainTask",24,"Feedback",50,5,"reward",4,1.31919686938818,"post_loss"
424.722766209123,4.12887386226432,"AM04EN20b","2022_Feb_16_1043","MainTask",25,"Fixation",0,4,"loss",2,1.6259246780628,"post_reward"
428.826257516952,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",25,"Money",0,4,"loss",2,1.6259246780628,"post_reward"
429.326726729354,1.6259246780628,"AM04EN20b","2022_Feb_16_1043","MainTask",25,"Choice",0,4,"loss",2,1.6259246780628,"post_reward"
430.952651407417,0,"AM04EN20b","2022_Feb_16_1043","MainTask",25,"Response",0,4,"loss",2,1.6259246780628,"post_reward"
432.979800967596,1,"AM04EN20b","2022_Feb_16_1043","MainTask",25,"Feedback",0,4,"loss",2,1.6259246780628,"post_reward"
433.980639628247,3.82398380121904,"AM04EN20b","2022_Feb_16_1043","MainTask",26,"Fixation",50,4,"reward",4,1.46617076297662,"post_loss"
437.783869419807,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",26,"Money",50,4,"reward",4,1.46617076297662,"post_loss"
438.28429516771,1.46617076297662,"AM04EN20b","2022_Feb_16_1043","MainTask",26,"Choice",50,4,"reward",4,1.46617076297662,"post_loss"
439.750465930687,0,"AM04EN20b","2022_Feb_16_1043","MainTask",26,"Response",50,4,"reward",4,1.46617076297662,"post_loss"
441.770595536575,1,"AM04EN20b","2022_Feb_16_1043","MainTask",26,"Feedback",50,4,"reward",4,1.46617076297662,"post_loss"
442.804810557498,3.97424871470915,"AM04EN20b","2022_Feb_16_1043","MainTask",27,"Fixation",50,5,"loss",2,2.09766414776823,"post_reward"
446.758169065237,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",27,"Money",50,5,"loss",2,2.09766414776823,"post_reward"
447.258594229723,2.09766414776823,"AM04EN20b","2022_Feb_16_1043","MainTask",27,"Choice",50,5,"loss",2,2.09766414776823,"post_reward"
449.356258377491,0,"AM04EN20b","2022_Feb_16_1043","MainTask",27,"Response",50,5,"loss",2,2.09766414776823,"post_reward"
451.378768612796,1,"AM04EN20b","2022_Feb_16_1043","MainTask",27,"Feedback",50,5,"loss",2,2.09766414776823,"post_reward"
452.412984800552,2.66494124455092,"AM04EN20b","2022_Feb_16_1043","MainTask",28,"Fixation",0,4,"reward",4,1.23444401174311,"post_loss"
455.065236422084,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",28,"Money",0,4,"reward",4,1.23444401174311,"post_loss"
455.56566012803,1.23444401174311,"AM04EN20b","2022_Feb_16_1043","MainTask",28,"Choice",0,4,"reward",4,1.23444401174311,"post_loss"
456.800104139773,0,"AM04EN20b","2022_Feb_16_1043","MainTask",28,"Response",0,4,"reward",4,1.23444401174311,"post_loss"
458.81841844645,1,"AM04EN20b","2022_Feb_16_1043","MainTask",28,"Feedback",0,4,"reward",4,1.23444401174311,"post_loss"
459.819281902286,3.84281322486461,"AM04EN20b","2022_Feb_16_1043","MainTask",29,"Fixation",50,4,"loss",4,1.14829591448324,"post_reward"
463.639194477382,0.5,"AM04EN20b","2022_Feb_16_1043","MainTask",29,"Money",50,4,"loss",4,1.14829591448324,"post_reward"
464.139620516995,1.14829591448324,"AM04EN20b","2022_Feb_16_1043","MainTask",29,"Choice",50,4,"loss",4,1.14829591448324,"post_reward"
465.287916431478,0,"AM04EN20b","2022_Feb_16_1043","MainTask",29,"Response",50,4,"loss",4,1.14829591448324,"post_reward"
467.308983878755,1,"AM04EN20b","2022_Feb_16_1043","MainTask",29,"Feedback",50,4,"loss",4,1.14829591448324,"post_reward"
