Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.rt,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.rt,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,0,0,0,0,0,3,1,10,2,,,,,,83.44850119999955,83.94864249999955,83.93218529999922,84.03215749999981,None,1,,83.93218529999922,None,84.03215749999981,None,0.9,84.63169349999953,None,84.63169349999953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,0,0,0,0,0,3,2,11,2,,,,,,85.53191259999949,86.04888879999999,86.0155006999994,86.11547789999986,None,1,,86.0155006999994,None,86.11547789999986,None,0.9,86.71485799999937,None,86.71485799999937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,0,0,0,0,0,4,0,12,0,,,,,,87.61462549999942,88.11531130000003,88.0989170999992,88.1988296999998,4,1,0.43977320000067266,88.0989170999992,None,88.1988296999998,None,1,88.56546049999997,None,88.56546049999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,0,0,0,0,0,4,1,13,2,,,,,,89.56460159999915,90.06538289999935,90.04898239999966,90.14883999999984,None,1,,90.04898239999966,None,90.14883999999984,None,0.9,90.7484418999993,None,90.7484418999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,0,0,0,0,0,4,2,14,0,,,,,,91.64814599999954,92.14886359999946,92.13220479999927,92.23224159999972,4,1,0.4024758000005022,92.13220479999927,None,92.23224159999972,None,1,92.56582259999959,None,92.56582259999959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,1,104.80280729999959,None,104.80280729999959,None,93.59087229999932,None,101,111,103.84291839999969,104.34860769999977,104.33158899999944,104.43210719999934,4,1,0.45208220000040455,104.33158899999944,None,104.43210719999934,None,104.33158899999944,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,0,1,1,0,,,,,,,,,,,,,1,106.75226719999955,None,106.75226719999955,None,,,101,111,105.82580159999998,106.33191679999982,106.31552049999937,106.41537299999982,4,1,0.41221459999997023,106.31552049999937,None,106.41537299999982,None,106.31552049999937,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,0,2,2,1,,,,,,,,,,,,,1,108.85150099999919,None,108.85150099999919,None,,,101,111,107.7796314999996,108.28204039999946,108.26545819999956,108.36535430000004,4,1,0.5601970000006986,108.26545819999956,None,108.36535430000004,None,108.26545819999956,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,1,0,3,1,,,,,,,,,,,,,1,110.81851819999974,None,110.81851819999974,None,,,101,111,109.87960249999924,110.3820412999994,110.3654334999992,110.46534629999951,4,1,0.42024919999948906,110.3654334999992,None,110.46534629999951,None,110.3654334999992,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,1,1,4,0,,,,,,,,,,,,,1,112.8844182999992,None,112.8844182999992,None,,,101,111,111.8465370999993,112.34866749999946,112.33216229999925,112.43214079999962,4,1,0.521486200000254,112.33216229999925,None,112.43214079999962,None,112.33216229999925,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,1,2,5,0,,,,,,,,,,,,,0.9,115.10032629999932,None,115.10032629999932,None,,,101,0,113.91323329999977,114.41528559999915,114.39869699999963,114.4987543999996,None,0,,114.39869699999963,None,114.4987543999996,None,114.39869699999963,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,2,0,6,2,,,,,,,,,,,,,0.9,117.21653979999974,None,117.21653979999974,None,,,102,0,116.0297756,116.53179,116.5154950999995,116.61550859999988,None,1,,116.5154950999995,None,116.61550859999988,None,116.5154950999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,2,1,7,1,,,,,,,,,,,,,1,119.06795489999968,None,119.06795489999968,None,,,101,111,118.11627679999947,118.61547169999994,118.61547169999994,118.71541639999941,4,1,0.4262438000005204,118.61547169999994,None,118.71541639999941,None,118.61547169999994,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,2,2,8,0,,,,,,,,,,,,,1,121.06824159999996,None,121.06824159999996,None,,,101,111,120.09650599999986,120.59858709999935,120.58203089999915,120.68208340000001,4,1,0.4638671000002432,120.58203089999915,None,120.68208340000001,None,120.58203089999915,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,3,0,9,0,,,,,,,,,,,,,1,123.03540579999935,None,123.03540579999935,None,,,101,111,122.09645409999939,122.59868109999934,122.58213099999921,122.68205919999946,4,1,0.4256122000006144,122.58213099999921,None,122.68205919999946,None,122.58213099999921,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,3,1,10,1,,,,,,,,,,,,,1,125.01800409999942,None,125.01800409999942,None,,,101,111,124.06335760000002,124.5653782999998,124.54876069999955,124.64866139999958,4,1,0.44400059999952646,124.54876069999955,None,124.64866139999958,None,124.54876069999955,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,3,2,11,1,,,,,,,,,,,,,1,127.08538999999928,None,127.08538999999928,None,,,101,111,126.04667099999915,126.5484392999997,126.53210679999938,126.63225169999987,4,1,0.527820199999951,126.53210679999938,None,126.63225169999987,None,126.53210679999938,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,4,0,12,0,,,,,,,,,,,,,1,129.0528236,None,129.0528236,None,,,101,111,128.11335449999933,128.61534529999972,128.59872749999977,128.69871289999992,4,1,0.42802430000028835,128.59872749999977,None,128.69871289999992,None,128.59872749999977,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,4,1,13,1,,,,,,,,,,,,,1,131.05172709999988,None,131.05172709999988,None,,,101,111,130.07977399999982,130.58197299999938,130.5654872999994,130.6653237999999,4,1,0.4581140000000232,130.5654872999994,None,130.6653237999999,None,130.5654872999994,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,4,2,14,2,,,,,,,,,,,,,0.9,133.26611279999997,None,133.26611279999997,None,,,102,0,132.0661410999992,132.56542329999957,132.56542329999957,132.66541589999997,None,1,,132.56542329999957,None,132.66541589999997,None,132.56542329999957,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,5,0,15,0,,,,,,,,,,,,,1,135.11887169999954,None,135.11887169999954,None,,,101,111,134.16735619999963,134.68194589999985,134.66536279999946,134.76536749999923,4,1,0.4283672999999908,134.66536279999946,None,134.76536749999923,None,134.66536279999946,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,5,1,16,1,,,,,,,,,,,,,1,137.11909119999927,None,137.11909119999927,None,,,101,111,136.13265859999956,136.63180829999965,136.63180829999965,136.73213880000003,4,1,0.4658102000003055,136.63180829999965,None,136.73213880000003,None,136.63180829999965,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,5,2,17,1,,,,,,,,,,,,,1,139.15194119999978,None,139.15194119999978,None,,,101,111,138.1464720999993,138.64862229999926,138.63199149999946,138.73214279999956,4,1,0.4948804999994536,138.63199149999946,None,138.73214279999956,None,138.63199149999946,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,6,0,18,1,,,,,,,,,,,,,1,141.16959009999937,None,141.16959009999937,None,,,101,111,140.17978089999997,140.68185859999994,140.66541849999976,140.76542229999995,4,1,0.47920499999963795,140.66541849999976,None,140.76542229999995,None,140.66541849999976,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,6,1,19,1,,,,,,,,,,,,,1,143.1017116999992,None,143.1017116999992,None,,,101,111,142.19645799999944,142.6986268999999,142.6820388999995,142.78157309999915,4,1,0.3955554000003758,142.6820388999995,None,142.78157309999915,None,142.6820388999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,6,2,20,0,,,,,,,,,,,,,1,145.0019838999997,None,145.0019838999997,None,,,101,111,144.12952079999923,144.63188419999915,144.61532149999948,144.7152748999997,4,1,0.3532875000000786,144.61532149999948,None,144.7152748999997,None,144.61532149999948,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,7,0,21,0,,,,,,,,,,,,,1,146.95207949999985,None,146.95207949999985,None,,,101,111,146.02979049999976,146.5314773,146.51500959999976,146.61541489999945,4,1,0.40658890000031533,146.51500959999976,None,146.61541489999945,None,146.51500959999976,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG05AS29,1,0x5FB8,D:\CoScience\Logfiles\,2022_Mar_17_1032,GoNoGo,2020.1.3,59.965088325560025,
