"ID","Personality_BISBAS_BAS","Personality_RSTPQ_BAS","Personality_BISBAS_BIS","Personality_RSTPQ_BIS","Personality_PSWQ_Concerns","Personality_BFI_Anxiety","Covariate_Gender","Covariate_Age","Covariate_AGG_Anger","Covariate_BDI_Depression","Covariate_BFI_Extraversion","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Covariate_BFI_NegativeEmotionality","Personality_Z_sum_MPQ","Personality_Z_sum_BFI","Personality_Z_AV_notweighted_BAS","Personality_Z_AV_ItemNr_BAS","Personality_Z_AV_Reliability_BAS","Personality_Z_AV_notweighted_BIS","Personality_Z_AV_ItemNr_BIS","Personality_Z_AV_Reliability_BIS","Personality_PCA_BAS","Personality_PCA_BIS","Personality_FactorAnalysis_BAS","Personality_FactorAnalysis_BIS"
"sub-AN04ES31",3.38461538461538,85,3,52,52,3.5,1,22,13,10,3.41666666666667,3.83333333333333,4.33333333333333,3.83333333333333,3,2.04927045646416,0.0321250727559576,0.330619855175994,0.221586881514677,0.540443250907537,0.208522100065604,0.0390125034491975,0.224133302938203,"4.47601489267037","0.179847674720397","0.142034771855485","0.235882297025796"
"sub-AN05ER02",2.53846153846154,85,2.14285714285714,60,44,2.5,2,29,14,NA,3.08333333333333,3.25,2.33333333333333,3.25,2.58333333333333,-1.52710070926383,-1.33928034502007,-0.711202259851643,-0.675966941691608,-0.563616671863634,-0.462627221852924,-0.181092156004947,-0.485248732532688,"6.06497888953984","0.293881340940088","-0.87474099352462","-0.448383620607108"
"sub-AN08AT08",3,90,3,48,46,3,1,26,9,1,3.16666666666667,4.08333333333333,3.91666666666667,3.75,2.16666666666667,-0.416214962511001,0.0535682303272819,-0.109270413252911,-0.121832226459319,-0.110745061600891,-0.136265081123988,-0.293781013260138,-0.121959825972935,"0.529137170767445","-6.87980623466529","-0.0631763212149961","-0.149093163105988"
"sub-AR06AS06",3.61538461538462,89,3.42857142857143,63,56,4.25,2,26,19,NA,3.75,2.25,4.33333333333333,3.5,3.75,0.836840813612284,1.04995755730232,0.443407000313642,0.318409709953649,0.347959741679212,0.900907356089117,0.686735322007539,0.915397082197522,"1.00970462550135","10.8864245525013","0.487854520149882","0.924001190972032"
"sub-AR07AN21",2.84615384615385,81,3.71428571428571,59,54,3.75,1,21,14,1,3.33333333333333,4.5,4.83333333333333,3.75,2.83333333333333,1.33203935791052,1.04995755730232,0.111159120659151,-0.18356312368999,0.36529128328642,0.750458016981277,0.517536326440223,0.768358960784061,"9.00238133145525","6.6171305679541","-0.228707477610814","0.758031132358073"
"sub-AR07IM16",3.53846153846154,92,3.85714285714286,72,69,4.75,2,24,22,7,4,3.5,3,4.66666666666667,3.66666666666667,-0.766868356019895,1.33920101781802,0.262089885598672,0.134751825368941,-0.105900638448926,1.64908789475216,1.46014313995115,1.66438840777711,"-0.839424399403254","26.4124186134527","0.270378414190221","1.7570922491823"
"sub-AR07SA26",3.76923076923077,72,3.85714285714286,60,63,3.25,2,27,15,18,2.66666666666667,3.25,3.25,4.08333333333333,2.91666666666667,-3.03772082844539,-1.71429643582107,-0.653288501168813,-0.83493611964948,-0.999611770008771,0.842915224417716,0.753844347563084,0.856883131819541,"19.8402195032287","13.5827010231589","-1.03688121366311","0.939625763116864"
"sub-AR10IO04",3.53846153846154,94,2.14285714285714,43,37,3.25,1,20,16,0,3.25,3.5,3.83333333333333,3.16666666666667,2.66666666666667,-1.085049234434,-1.67141012067842,-0.188839855441204,0.0580491336381135,-0.357794634580272,-0.676904213654935,-0.857403140591617,-0.665196597343931,"-3.21243956796857","-16.7401009417683","0.0294760172101404","-0.741701810710856"
"sub-AS06AR20",3.38461538461538,109,2.71428571428571,47,41,2.75,2,22,12,0,4,3.83333333333333,3.5,4.58333333333333,1.91666666666667,1.03586251526181,1.75710342376166,0.727616478801737,0.889092036885556,0.493849148719056,-0.446390863945225,-0.540915525191587,-0.438582144225422,"-18.7005111519801","-11.0914464406555","1.26899279723146","-0.486045811379873"
"sub-AS06FR30",3.61538461538462,105,3.28571428571429,78,70,4.5,1,26,25,NA,4.5,4.5,3.83333333333333,3.08333333333333,4.33333333333333,-0.469684696530695,2.44280613264967,0.652634672064443,0.635177726714095,0.0765564485167943,1.46480086109159,1.53205089392105,1.46014115434035,"-13.6193588293526","31.3871638181239","1.0952121948182","1.61043095111613"
"sub-AT05LI18",2.92307692307692,78,2.71428571428571,43,34,2,2,21,9,0,2.83333333333333,2.75,3.83333333333333,4.08333333333333,1.58333333333333,-1.87336534767287,-1.98209673876544,-0.786370151878401,-0.800424525369963,-0.681192407019497,-0.888391814891372,-0.923072558081766,-0.885225681986575,"12.9067009672882","-18.8553746472957","-0.965188165369322","-0.970671350679532"
"sub-AT06ED25",3.61538461538462,108,3.14285714285714,43,45,4,1,19,18,NA,4.5,4.16666666666667,4.66666666666667,4.33333333333333,3.08333333333333,2.9357485275427,2.06779004184868,1.12246936888152,1.21371393389003,0.99865166936155,0.123777887975126,-0.355793086356967,0.160066572366112,"-18.3205033985237","-11.1229514164675","1.48019740571381","0.0706724113577197"
"sub-AU05IN13",2.76923076923077,73,3.57142857142857,66,64,3.75,1,23,15,17,3.83333333333333,3.5,4,4.08333333333333,3.83333333333333,0.810448022747037,1.33920101781802,-0.0509355981278223,-0.509662216298996,0.239217922981081,1.01149716605521,0.967056145869237,1.01872388114459,"17.1169487295617","18.5902366306786","-0.62444078017312","1.11406849904636"
"sub-AU06EL20",2.92307692307692,91,3.57142857142857,60,42,3.5,1,23,11,10,4.08333333333333,3.5,4.08333333333333,4.16666666666667,3,-0.097027267256411,1.40353049053199,0.111031305595601,-0.0158786764579733,0.0863249990792936,0.403507842241026,0.201490705991999,0.412217367008115,"-0.576472228419309","-1.02725081121988","0.17117079757735","0.314080599272028"
"sub-AU07ND25",3.07692307692308,88,1.42857142857143,31,28,2,2,23,10,2,3.41666666666667,2.58333333333333,3.91666666666667,3.83333333333333,2.08333333333333,1.03417154613212,-0.696463951274706,-0.00337750814646207,0.0485661864685124,0.26419585037971,-1.75761328282004,-1.77728384078392,-1.75440192780776,"1.74557454293447","-31.666821977972","-0.10115778830411","-1.83830177423802"
"sub-AU09GE22",2.76923076923077,76,4,75,58,4,1,26,14,8,2.08333333333333,3.58333333333333,3.16666666666667,3.91666666666667,3.58333333333333,-4.00035682159821,-3.41783162925544,-1.38085156198091,-1.30124795055104,-1.40658792472307,1.32018062511021,1.2529778110221,1.32100363171041,"16.2823557793639","20.8880901875806","-1.71769348228372","1.34131963659387"
"sub-AY05AN24",3.07692307692308,79,2.57142857142857,43,36,3.25,2,21,14,1,3.33333333333333,3.41666666666667,3.91666666666667,3.08333333333333,3.08333333333333,0.642892019351817,0.364254848414303,-0.0184972167796926,-0.272879551334732,0.14835338594046,-0.518507626585661,-0.782392384226884,-0.50123231738332,"11.0752637206047","-17.4249534682641","-0.353902224911883","-0.610045313459902"
"sub-AZ05AT02",3.61538461538462,114,3.85714285714286,76,73,4.5,1,20,15,13,4.16666666666667,4.58333333333333,4.66666666666667,4.5,3.83333333333333,1.25588143583624,2.44280613264967,1.00989801002276,1.16170242908032,0.576760681288378,1.72124950610828,1.66918625459628,1.72806148603619,"-23.2393786706699","32.0550199758967","1.62732174369885","1.87123912967129"
"sub-BE04NZ10",3.15384615384615,83,3.28571428571429,65,46,3,2,24,14,2,2.08333333333333,3.08333333333333,2.83333333333333,3.41666666666667,2.75,-1.89706035256794,-3.02137238088312,-0.785330374439549,-0.611092402481884,-0.754362132820987,0.297770709922732,0.353452990314491,0.289457810314222,"8.04196610185559","5.31657403713802","-0.880952062703168","0.268477455967635"
"sub-BE05ED23",3.15384615384615,95,3.71428571428571,70,56,4,1,29,11,NA,3,4.08333333333333,3.83333333333333,4.5,3.08333333333333,1.30665338388576,-0.300004702902388,0.208781681592289,0.295613586874293,0.296177847352666,1.07100340698621,0.967181209793814,1.07532646648475,"-4.61899252958638","15.9042410328999","0.234653264446086","1.08707171285678"
"sub-BE06IO12",2.92307692307692,80,2.85714285714286,40,31,2,2,23,8,3,3.33333333333333,4,3.75,4.16666666666667,2,0.0992966484229415,-0.278561545331064,-0.236587149141031,-0.412317565212195,-0.0619338687183392,-0.942024103980239,-1.06550545372815,-0.932904763442036,"10.4497091925575","-23.0900643606778","-0.493444645861539","-1.0566684419893"
"sub-BIRULD31",3.46153846153846,96,3,45,42,2.25,2,29,9,NA,3.16666666666667,4.16666666666667,4.08333333333333,3.83333333333333,2.33333333333333,-0.124104210410858,-0.342891018045036,0.132384161409155,0.275528023306554,-0.0057706614027384,-0.502644642778627,-0.568741132106749,-0.493892934135339,"-5.4646574011757","-11.8394174229425","0.29643147273294","-0.531056561234984"
"sub-BL05RT22",3,92,3.42857142857143,62,58,3.75,1,26,11,NA,4,4.08333333333333,3.41666666666667,4.08333333333333,3.5,1.23049546181147,1.00707124215967,0.286800624716555,0.212549772234359,0.407821427489231,0.763968603337855,0.65119240095058,0.774204066184647,"-1.8676162056278","11.5439513533828","0.221059218318675","0.818890496491409"
"sub-BY08RD24",3.46153846153846,96,2.57142857142857,46,43,3,1,20,15,7,4.41666666666667,3.41666666666667,4,2.91666666666667,2.33333333333333,2.36676718258906,3.41775230205339,1.02545769185178,0.777742928022143,0.93548730364835,-0.407872967903888,-0.534505304755351,-0.396882613335073,"-6.40714300900224","-10.4120470552516","1.13402137276498","-0.429830626976614"
"sub-CH04ER19",2.92307692307692,86,3.71428571428571,70,66,4.25,1,23,16,NA,2.75,4.25,4.25,3.66666666666667,3.91666666666667,0.566734097277532,-0.985707411790403,-0.196995281813965,-0.173822291566524,0.0606468754389636,1.33935883166851,1.23560604427961,1.34895745841665,"4.16658574935888","22.8704484335519","-0.322019491074462","1.43981671277209"
"sub-CH04OB30",3.30769230769231,95,2.57142857142857,47,38,3,2,23,13,NA,3.25,3,1.91666666666667,3.58333333333333,2.5,-1.70073643688859,-0.653577636132058,-0.21044732945531,-0.0920186866819773,-0.535445544490782,-0.484377494101932,-0.622029562538409,-0.476021590920217,"-3.35821126131997","-13.173892795464","-0.0921025538263664","-0.552141748692566"
"sub-CH05AN22",3.38461538461538,80,2.57142857142857,50,38,2.5,2,23,9,2,3.16666666666667,4,4.33333333333333,4.16666666666667,2.16666666666667,-0.961501302569562,0.0106819151846334,-0.164083643493085,-0.346267924758731,-0.253495969774511,-0.585051041793879,-0.56954687811769,-0.587609351109907,"10.5533606847094","-11.0398827486376","-0.346629950983624","-0.640307088542112"
"sub-CH05EL08",3,94,2,55,39,3.25,2,21,14,NA,3.33333333333333,3.5,2.66666666666667,3.75,2.66666666666667,-2.14685400226699,-0.342891018045036,-0.363917645947983,-0.260147779871766,-0.586251490350195,-0.475120125155924,-0.431722119946311,-0.483596574643347,"-2.51442170214196","-6.74812771813318","-0.231538537972957","-0.519151868968272"
"sub-CH05ER25",3.84615384615385,111,2.71428571428571,46,35,2.25,2,18,9,NA,4.66666666666667,3.83333333333333,3.66666666666667,2.75,2.08333333333333,1.70300581805512,3.10706568396636,1.22311196775058,1.2649597060467,0.774815412066738,-0.735455532186038,-0.771179618075172,-0.73362456742219,"-20.8121977820509","-16.0000823983495","1.77749619649815","-0.81612976874711"
"sub-CH05NK28",2.84615384615385,81,2.85714285714286,54,47,2.25,2,24,8,NA,3.5,3.58333333333333,3.08333333333333,3.33333333333333,2.25,-0.888725318754647,1.07140071487364,-0.203029667782826,-0.475545799715966,-0.181946596127018,-0.299535848919813,-0.172569095852209,-0.305650089455164,"9.67152854938122","-1.91115111653325","-0.343823739451051","-0.279033148674467"
"sub-CH06IM14",3,93,2.71428571428571,51,49,2.75,1,25,10,NA,3.41666666666667,3.75,4.41666666666667,4.08333333333333,2.25,2.19482242409399,-0.342891018045036,0.244015855701342,0.301692142021075,0.520824875188376,-0.21996826452397,-0.209488454930627,-0.216665129422369,"-3.05967847985797","-2.65725974649115","0.0974932476173258","-0.18788387814053"
"sub-CH06IN24",3.07692307692308,92,3.28571428571429,71,50,3.5,2,24,14,16,3.25,3.08333333333333,3.66666666666667,3.83333333333333,3,0.274623345177388,-0.300004702902388,-0.00602340719212027,0.0353354405834597,0.0231250592161089,0.641674754205787,0.705919163284337,0.631122391238966,"-1.50675139700783","12.4186992246743","-0.00884891172083513","0.633803935554131"
"sub-CH06LI22",3.07692307692308,83,3.14285714285714,59,51,3,1,23,17,NA,2.83333333333333,4.25,4.08333333333333,3.16666666666667,3.16666666666667,0.0519066386327886,-1.64996696310709,-0.341445721490781,-0.32991737369755,-0.174821220289423,0.222266939037654,0.236977907440276,0.222447126422549,"7.50582572748421","4.48975058508908","-0.560080272458272","0.246043354705411"
"sub-CH06ND30",3.69230769230769,93,3.42857142857143,59,36,3.25,1,21,17,6,3.41666666666667,3.33333333333333,3.33333333333333,4.16666666666667,3.5,0.592120071302293,-0.964264254219079,0.200379135137472,0.329495846499964,0.0999051086534259,0.133503762152087,-0.0368669848034231,0.137429024810511,"-2.60305194904213","-5.93102208925667","0.320190522770308","0.00226567817457904"
"sub-CH06NK10",3.15384615384615,100,2.71428571428571,44,40,3,1,23,16,NA,4.41666666666667,2.91666666666667,4.58333333333333,4.25,2.33333333333333,2.24321925072462,3.10706568396636,0.890831085561736,0.765846884697672,0.907153516921214,-0.442931086009834,-0.64276172579315,-0.427544792885748,"-10.4835637117788","-13.9297307847365","1.17107265035874","-0.497530550698201"
"sub-CH06NK12",3,87,1.42857142857143,27,23,1,2,24,13,0,4.41666666666667,4.08333333333333,4.5,2.83333333333333,1,2.46492914042874,2.3784766599357,0.597533413618668,0.28846068422283,0.820436620567534,-2.23978078521417,-2.13578395041996,-2.24390234672497,"2.52237459009673","-38.047713447401","0.37314917847022","-2.33821241912307"
"sub-CH06RT03",3,84,3.28571428571429,51,45,2.75,1,20,12,NA,3.83333333333333,3.75,3.16666666666667,3.91666666666667,2.5,1.32966423649164,0.717827781643973,0.161199195522105,0.00551846175816483,0.45234764270404,-0.0594814535947864,-0.174381170386523,-0.0493292252028487,"5.45717650859746","-5.42578403467751","0.0780919384439676","-0.087332969434793"
"sub-CH06UT07",3.07692307692308,92,3,51,39,3.25,1,22,13,NA,3.58333333333333,4.5,2.83333333333333,3.66666666666667,2.75,-1.06236104637941,-1.02859372693305,-0.301105323704615,-0.190367572848253,-0.399890580371374,-0.135454713908205,-0.336609245080169,-0.124208118592444,"-0.641899180378043","-9.5906767442946","-0.341380396560706","-0.219524844060181"
"sub-CH07AD15",3.46153846153846,91,3.71428571428571,56,55,3.5,1,26,19,1,3.91666666666667,4.75,4.41666666666667,4.08333333333333,3.58333333333333,3.79684062459648,1.38208733296066,0.877414677399802,0.757266174701935,1.16745143111192,0.635553213148332,0.414323679390284,0.655220198015649,"-2.24940983408158","5.15337900865179","0.830761363454775","0.659732866147305"
"sub-CH07DO06",2.84615384615385,78,2.14285714285714,37,35,2.25,1,30,9,0,3.75,3.33333333333333,3.83333333333333,3.5,2.08333333333333,1.70131484892543,1.71421710861901,0.221889020356937,-0.153820565614604,0.583240349037443,-1.13917283970633,-1.21123576000984,-1.13103729237676,"11.2738084633952","-22.4676933445258","-0.110269955660276","-1.19384181718979"
"sub-CH07IM11",2.69230769230769,70,2.42857142857143,27,24,1.75,2,29,16,3,2.83333333333333,3.33333333333333,3.75,4,1.58333333333333,-2.19762595031651,-1.73573959339239,-0.987309907707319,-1.14445992060774,-0.735764484809851,-1.57220885963746,-1.80455492153361,-1.55325740830084,"20.7396961187757","-37.3009563358538","-1.45505648692024","-1.72268980208028"
"sub-CH07LF13",2.76923076923077,95,2.71428571428571,30,31,2,1,20,10,0,3.75,2.5,4.33333333333333,3.83333333333333,1.91666666666667,-0.120722272151487,1.04995755730232,0.0454513119480665,0.024309146103744,0.0504897546160196,-1.18690325597799,-1.44038716742834,-1.1641389344428,"-4.4779671268783","-30.2637634724253","0.149825830521729","-1.29289950290838"
"sub-CH07LF18",3,79,2.85714285714286,60,47,3.75,2,23,12,NA,2.5,3.16666666666667,3.58333333333333,4.25,2.91666666666667,-3.77594914592393,-2.37855598713776,-1.07204462237444,-1.04444743931127,-1.24517071064681,0.281097358899915,0.182629970014388,0.284366719685751,"13.1133715819135","2.44190850144568","-1.28329625532602","0.25992038469691"
"sub-CH07NK17",3,83,3.42857142857143,76,65,3.75,1,26,20,22,2.58333333333333,4.66666666666667,2.75,4,3.91666666666667,-1.80497811895781,-2.04642621147941,-0.693806270676256,-0.649399138959372,-0.721039392861415,1.15711717315217,1.30004407081905,1.14705892413761,"8.72789371296413","26.4524275416973","-0.95162195881593","1.27190244775175"
"sub-CH07RK18",3.15384615384615,95,3,73,74,4.25,1,22,17,17,3.75,4.25,4.33333333333333,3.75,3.58333333333333,2.4158481615089,1.38208733296066,0.607536940661745,0.541837805787677,0.757654607728694,1.2515200492644,1.36727180186022,1.24853181155058,"-5.30781886353041","30.5694327799423","0.626080058450418","1.45338455323696"
"sub-CH07US17",2.46153846153846,77,3,47,51,3,1,30,10,4,3.58333333333333,4,4,3.91666666666667,2.5,-1.87336534767287,0.0321250727559576,-0.693655742350791,-0.922227551371881,-0.54005566793834,-0.0597605549259438,-0.20625675547708,-0.0428208483877911,"13.8457568323519","-4.11796049445282","-0.95718519444576","-0.0267820413900371"
"sub-CH08LO21",3.46153846153846,92,2.42857142857143,56,38,1.75,2,24,9,NA,3.16666666666667,4.16666666666667,4.08333333333333,3.83333333333333,2.08333333333333,0.938384709711331,-0.342891018045036,0.234944341531924,0.27550797828171,0.210465318268698,-0.767337549025898,-0.472675107188089,-0.790530790490122,"-1.6756486922469","-6.76699797532752","0.165980262551884","-0.798368731971418"
"sub-CH09AS13",3.38461538461538,119,3,51,43,3,1,24,16,2,4,4,4.25,4.33333333333333,2.5,2.10004240451368,0.760714096786621,0.860360723149431,1.25453367754438,0.638080942093074,-0.137589786483792,-0.264272028869372,-0.128602647952526,"-28.4704350604152","-6.81609931743946","1.48742291814398","-0.178566633923921"
"sub-CH09EN08",2.46153846153846,69,2.57142857142857,44,51,3,2,29,11,0,3.08333333333333,3.16666666666667,3.66666666666667,4.58333333333333,2.83333333333333,-1.38493067989337,-1.05003688450438,-0.876921829208856,-1.14616741514054,-0.527219691931058,-0.292895394380189,-0.408137082145893,-0.277067009960758,"21.7818884138696","-6.2798962644705","-1.47871765783378","-0.241451699266365"
"sub-CH09WE03",2.84615384615385,94,2.85714285714286,59,51,2.75,2,22,11,NA,3,3.5,4.08333333333333,3.41666666666667,2.58333333333333,1.82655374991956,-1.00715056936173,0.0479092860804539,0.194625724412923,0.371208903965816,0.0257940243803165,0.145720602509053,0.0189975895647904,"-3.98454956265486","4.47396808710577","-0.0500367254195153","0.0679961633238462"
"sub-CH10ER14",2.69230769230769,82,2.57142857142857,44,38,3,2,23,9,NA,2.58333333333333,3.33333333333333,4.25,4,2.33333333333333,-1.43062972055384,-1.00715056936173,-0.625983017481353,-0.683381913839805,-0.520426495103539,-0.54010000705071,-0.72455898636416,-0.527072296634586,"9.1048922028231","-15.3249107471557","-0.867136300574844","-0.607033251457113"
"sub-CH10NG24",3,89,2.28571428571429,50,40,2.25,1,21,17,NA,3.16666666666667,3.25,3.58333333333333,3.41666666666667,2.25,2.69102778523271,-0.0107612423866908,0.313125495349094,0.272113959893824,0.681662594635998,-0.743492477578829,-0.612123890092256,-0.752596536171692,"0.42694381079747","-9.66412455697705","0.0494483482079501","-0.762110964202024"
"sub-CK04NS18",3.38461538461538,85,3.71428571428571,64,70,3.75,1,22,12,NA,3.75,4.58333333333333,4.75,4.66666666666667,3.16666666666667,0.469256291727056,1.40353049053199,0.300818605610127,0.0289192332055108,0.179342939316099,1.14758070287501,1.07786104313639,1.1611422846758,"5.5368450656704","21.3344860045911","0.143418520268791","1.29946349607221"
"sub-CK05EN08",2.15384615384615,79,2.57142857142857,44,34,3,1,25,10,NA,2.91666666666667,4.16666666666667,4,4.41666666666667,2.08333333333333,-2.44065572349682,-0.92137793907643,-1.00811701540316,-1.10855385625469,-0.787172235250052,-0.616162964795485,-0.821919572277472,-0.603997000226533,"12.2261396196326","-18.1079921264434","-1.13926434322294","-0.71951988290042"
