"ID","Personality_PSWQ_Concerns","Personality_SANB5_SocialPhobia","Personality_RSTPQ_BIS","Personality_BISBAS_BIS","Personality_BFI_Anxiety","Covariate_Gender","Covariate_Age","Covariate_MPS_TotalPerfectionism","Covariate_BFI_Sociability","Covariate_BDI_Depression","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Covariate_BFI_Extraversion","Personality_Z_sum","Personality_Z_AV_notweighted","Personality_Z_AV_ItemNr","Personality_Z_AV_Reliability","Personality_PCA","Personality_FactorAnalysis"
"sub-AU05IN13",64,15,66,3.57142857142857,3.75,1,23,82,3.5,17,3.5,4,4.08333333333333,3.83333333333333,5.06516810489189,1.01303362097838,0.970587231331493,1.01435679304931,"18.9339375903219","1.12069451568457"
"sub-AU06EL20",42,11,60,3.57142857142857,3.5,1,23,119,4.25,10,3.5,4.08333333333333,4.16666666666667,4.08333333333333,1.59472017242287,0.318944034484574,0.180348104991612,0.292585539498774,"-1.05274282554983","0.31647944630713"
"sub-AU07ND25",28,5,31,1.42857142857143,2,2,23,126,3.75,2,2.58333333333333,3.91666666666667,3.83333333333333,3.41666666666667,-8.60884391570634,-1.72176878314127,-1.76028954782583,-1.72759824680414,"-32.2602918949394","-1.8938005871284"
"sub-AU09GE22",58,20,75,4,4,1,26,113,1.75,8,3.58333333333333,3.16666666666667,3.91666666666667,2.08333333333333,7.59892527874122,1.51978505574824,1.34871555129964,1.51607867846571,"21.9811671056058","1.54121582792172"
"sub-AY05AN24",36,11,43,2.57142857142857,3.25,2,21,99,2.75,1,3.41666666666667,3.91666666666667,3.08333333333333,3.33333333333333,-2.09305861795162,-0.418611723590324,-0.714123413285455,-0.449915802183147,"-17.2648133486456","-0.558568064689948"
"sub-AZ05AT02",73,18,76,3.85714285714286,4.5,1,20,153,3.75,13,4.58333333333333,4.66666666666667,4.5,4.16666666666667,8.68425864607225,1.73685172921445,1.6797830441105,1.73384890567157,"32.6998183801445","1.90484617867335"
"sub-BE04NZ10",46,13,65,3.28571428571429,3,2,24,122,1.5,2,3.08333333333333,2.83333333333333,3.41666666666667,2.08333333333333,1.69049485556812,0.338098971113624,0.365689836988524,0.343260693835726,"5.52303287686361","0.337406121138412"
"sub-BE05ED23",56,19,70,3.71428571428571,4,1,29,135,2.25,NA,4.08333333333333,3.83333333333333,4.5,3,6.34273888081994,1.26854777616399,1.06529373906063,1.25938576447256,"16.9008682696398","1.26657184742938"
"sub-BE06IO12",31,6,40,2.85714285714286,2,2,23,106,3.25,3,4,3.75,4.16666666666667,3.33333333333333,-5.08802832532879,-1.01760566506576,-1.08971648569382,-1.02456553594784,"-23.6271981010112","-1.11240724892902"
"sub-BIRULD31",42,5,45,3,2.25,2,29,86,2.75,NA,4.16666666666667,4.08333333333333,3.83333333333333,3.16666666666667,-3.59020845512812,-0.718041691025624,-0.66178165497436,-0.718395192796987,"-12.6668924397416","-0.6910875966094"
"sub-BL05RT22",58,11,62,3.42857142857143,3.75,1,26,126,4.25,NA,4.08333333333333,3.41666666666667,4.08333333333333,4,3.03654432174506,0.607308864349012,0.589047691984751,0.594519919156626,"11.3598252846203","0.725013008529176"
"sub-BY08RD24",43,9,46,2.57142857142857,3,1,20,107,3.75,7,3.41666666666667,4,2.91666666666667,4.41666666666667,-2.17057743719348,-0.434115487438696,-0.536072703573462,-0.448373269934385,"-10.643910844118","-0.476906645062789"
"sub-CH04ER19",66,14,70,3.71428571428571,4.25,1,23,109,2,NA,4.25,4.25,3.66666666666667,2.75,6.11771848079585,1.22354369615917,1.19118484526858,1.21169651379025,"23.0119476033599","1.3854709225245"
"sub-CH04OB30",38,12,47,2.57142857142857,3,2,23,74,3.25,NA,3,1.91666666666667,3.58333333333333,3.25,-1.6972715392815,-0.3394543078563,-0.544742208332876,-0.354992824253768,"-12.9094232553604","-0.468818129559988"
"sub-CH05AN22",38,11,50,2.57142857142857,2.5,2,23,112,2.5,2,4,4.33333333333333,4.16666666666667,3.16666666666667,-2.36049146978824,-0.472098293957648,-0.520671686435941,-0.469148651306977,"-10.9516127273134","-0.57398600482765"
"sub-CH05EL08",39,8,55,2,3.25,2,21,59,3.25,NA,3.5,2.66666666666667,3.75,3.33333333333333,-2.69785474525686,-0.539570949051372,-0.4659897928983,-0.553436084291523,"-7.16709465057967","-0.572487042268173"
"sub-CH05ER25",35,11,46,2.71428571428571,2.25,2,18,113,4.75,NA,3.83333333333333,3.66666666666667,2.75,4.66666666666667,-2.96268422344321,-0.592536844688641,-0.704033645264614,-0.590039113176515,"-15.8539234347267","-0.728795333076"
"sub-CH05NK28",47,7,54,2.85714285714286,2.25,2,24,106,2.75,NA,3.58333333333333,3.08333333333333,3.33333333333333,3.5,-2.25820838240859,-0.451641676481718,-0.254348871846418,-0.433624195028791,"-2.54681068413776","-0.394002157830921"
"sub-CH06IM14",49,10,51,2.71428571428571,2.75,1,25,95,3.5,NA,3.75,4.41666666666667,4.08333333333333,3.41666666666667,-1.15996668005328,-0.231993336010657,-0.217060253002146,-0.226331572379711,"-2.82833279645198","-0.227638460197112"
"sub-CH06IN24",50,15,71,3.28571428571429,3.5,2,24,138,3,16,3.08333333333333,3.66666666666667,3.83333333333333,3.25,3.58641101383153,0.717282202766307,0.733417060334925,0.718533084197723,"12.8489686931417","0.734647552666933"
"sub-CH06LI22",51,11,59,3.14285714285714,3,1,23,104,2.75,NA,4.25,4.08333333333333,3.16666666666667,2.83333333333333,0.868852495429142,0.173770499085828,0.212474800194133,0.177979983111948,"4.39177005422356","0.218213562171244"
"sub-CH06ND30",36,12,59,3.42857142857143,3.25,1,21,105,4,6,3.33333333333333,3.33333333333333,4.16666666666667,3.41666666666667,0.774302665726408,0.154860533145282,-0.0126866642855305,0.131584056686934,"-5.74188034565703","0.0821358585297595"
"sub-CH06NK10",40,5,44,2.71428571428571,3,1,23,90,4,NA,2.91666666666667,4.58333333333333,4.25,4.41666666666667,-3.34966114643865,-0.669932229287729,-0.728926415839382,-0.695788300691901,"-14.7317896518122","-0.665555609599913"
"sub-CH06NK12",23,7,27,1.42857142857143,1,2,24,121,4.5,0,4.08333333333333,4.5,2.83333333333333,4.41666666666667,-10.0198428798105,-2.00396857596211,-2.03909858130167,-1.98363168993142,"-38.2588794864072","-2.26843796982799"
"sub-CH06RT03",45,10,51,3.28571428571429,2.75,1,20,57,4,NA,3.75,3.16666666666667,3.91666666666667,3.83333333333333,-0.518396178792632,-0.103679235758526,-0.185165324439466,-0.108472342563809,"-5.56117635235376","-0.11255339635598"
"sub-CH06UT07",39,13,51,3,3.25,1,22,73,4.5,NA,4.5,2.83333333333333,3.66666666666667,3.58333333333333,-0.0417689008724851,-0.00835378017449702,-0.26164588525359,-0.030397652208779,"-9.21317461724391","-0.120339006251344"
"sub-CH07AD15",55,18,56,3.71428571428571,3.5,1,26,147,3.75,1,4.75,4.41666666666667,4.08333333333333,3.91666666666667,4.33999340172621,0.867998680345242,0.538874489662166,0.859615445246027,"6.11449096130097","0.820371723112499"
"sub-CH07DO06",35,6,37,2.14285714285714,2.25,1,30,81,3,0,3.33333333333333,3.83333333333333,3.5,3.75,-5.87573683357257,-1.17514736671451,-1.22216139917173,-1.18149187395473,"-23.017324312363","-1.27108654708959"
"sub-CH07IM11",24,5,27,2.42857142857143,1.75,2,29,77,2.75,3,3.33333333333333,3.75,4,2.83333333333333,-7.86857363443185,-1.57371472688637,-1.78523244965383,-1.5898842678344,"-37.8277255254512","-1.76397836276189"
"sub-CH07LF13",31,12,30,2.71428571428571,2,1,20,81,3.5,0,2.5,4.33333333333333,3.83333333333333,3.75,-4.50950128674785,-0.901900257349569,-1.28896142372833,-0.91006117170357,"-29.8046328863877","-1.14831068461523"
"sub-CH07LF18",47,9,60,2.85714285714286,3.75,2,23,93,2.25,NA,3.16666666666667,3.58333333333333,4.25,2.5,0.586611490580055,0.117322298116011,0.116043532258735,0.0932987850558955,"2.06547969844886","0.168863723328207"
"sub-CH07NK17",65,12,76,3.42857142857143,3.75,1,26,89,2.25,22,4.66666666666667,2.75,4,2.58333333333333,4.86892376990697,0.973784753981394,1.20259568232916,0.98391742041415,"26.2503392384082","1.17800407351328"
"sub-CH07RK18",74,15,73,3,4.25,1,22,138,3.25,17,4.25,4.33333333333333,3.75,3.75,6.02648750467046,1.20529750093409,1.33451350104874,1.21409602427071,"30.7693813147991","1.3988291960797"
"sub-CH07US17",51,12,47,3,3,1,30,123,3.75,4,4,4,3.91666666666667,3.58333333333333,0.000249642387162175,4.9928477432435e-05,-0.166975686609579,-0.00478849432248299,"-3.9698002078733","-0.0240916697490056"
"sub-CH08LO21",38,13,56,2.42857142857143,1.75,2,24,132,2.75,NA,4.16666666666667,4.08333333333333,3.83333333333333,3.16666666666667,-2.57131214632351,-0.514262429264702,-0.385402999491955,-0.476535497783168,"-6.4186940514538","-0.636554315004004"
"sub-CH09AS13",43,10,51,3,3,1,24,126,4.5,2,4,4.25,4.33333333333333,4,-0.830019870564746,-0.166003974112949,-0.266792492025109,-0.178578667710342,"-6.93365137927827","-0.195892189980795"
"sub-CH09EN08",51,11,44,2.57142857142857,3,2,29,104,3,0,3.16666666666667,3.66666666666667,4.58333333333333,3.08333333333333,-1.19166038400872,-0.238332076801743,-0.3740941995151,-0.242906464434733,"-6.2615468075089","-0.267620070986461"
"sub-CH09WE03",51,12,59,2.85714285714286,2.75,2,22,105,2.75,NA,3.5,4.08333333333333,3.41666666666667,3,0.342473416572444,0.0684946833144889,0.15312381225439,0.0851676050174547,"4.52924226644806","0.0858456922090295"
"sub-CH10ER14",38,13,44,2.57142857142857,3,2,23,102,1.5,NA,3.33333333333333,4.25,4,2.58333333333333,-1.66054637935277,-0.332109275870553,-0.614375986271849,-0.349388530508075,"-14.8840680308633","-0.491264061848898"
"sub-CH10NG24",40,9,50,2.28571428571429,2.25,1,21,116,2.5,NA,3.25,3.58333333333333,3.41666666666667,3.16666666666667,-3.51391704626359,-0.702783409252718,-0.606618318788846,-0.688592516695446,"-9.89985711769694","-0.762901737482297"
"sub-CK04NS18",70,20,64,3.71428571428571,3.75,1,22,151,3.25,NA,4.58333333333333,4.75,4.66666666666667,3.75,6.90754573761816,1.38150914752363,1.18925044477502,1.39228301251999,"22.4056358227145","1.43770100978424"
"sub-CK05EN08",34,19,44,2.57142857142857,3,1,25,136,2.5,NA,4.16666666666667,4,4.41666666666667,2.91666666666667,-0.406453384115464,-0.0812906768230927,-0.561184697445525,-0.0961255559201235,"-16.7126348256472","-0.378168336464034"
"sub-CK05EN28",45,15,59,2.42857142857143,3.25,2,21,95,3.75,NA,3.66666666666667,2.75,3.41666666666667,3.33333333333333,0.582686612569739,0.116537322513948,0.0465541864682661,0.117414368695426,"0.873626408382517","0.0268880249827508"
"sub-CK05ER27",61,17,65,3.42857142857143,3.25,1,22,155,3.25,NA,3.41666666666667,4.16666666666667,3.25,3.58333333333333,4.41926405300753,0.883852810601506,0.844725602552597,0.901288143166346,"16.4499929152425","0.923529546718713"
"sub-CK05RD15",23,9,56,1.85714285714286,2,2,26,66,3.25,NA,3.83333333333333,3.25,3.75,2.91666666666667,-5.38282881895348,-1.0765657637907,-0.909142703929991,-1.06349519383745,"-17.339672621903","-1.24858010502048"
"sub-CK06ED08",50,8,68,3.57142857142857,3,1,25,126,2,9,5,2.91666666666667,4.58333333333333,2.16666666666667,1.39189780480383,0.278379560960765,0.489527996095721,0.282287762682963,"9.63972867810768","0.416666739660085"
"sub-CK06IN16",32,11,76,2.85714285714286,2.25,2,20,97,3,23,3.66666666666667,1.83333333333333,3.16666666666667,2.16666666666667,-0.724621407850576,-0.144924281570115,0.192134900855863,-0.118151062491823,"3.36690169005795","-0.182534842188894"
"sub-CK06ST11",57,8,71,3.14285714285714,4,2,23,101,3.75,4,4.08333333333333,2.58333333333333,3.83333333333333,3.75,2.69076660679445,0.538153321358891,0.738437191047355,0.523963831996097,"16.5981130663554","0.731412803141723"
"sub-CK06US15",60,11,54,3.42857142857143,3,1,19,128,4.25,7,3.66666666666667,4.41666666666667,3.75,4.16666666666667,1.65425491816201,0.330850983632402,0.316286679013032,0.337712329194354,"7.03417941692159","0.428449664557431"
"sub-CK07ER13",27,6,33,1.85714285714286,1.5,2,27,69,4.25,NA,4.91666666666667,2.91666666666667,4.33333333333333,4.33333333333333,-8.1937738866126,-1.63875477732252,-1.65193047311509,-1.63023324527839,"-31.3814644575127","-1.81902981174042"
"sub-CK07NK21",68,19,76,4,4.5,1,24,115,3.25,NA,3.83333333333333,3.5,3.08333333333333,3.25,8.80026191523463,1.76005238304693,1.62290421495112,1.75098047814659,"29.4224180848689","1.877797427629"
"sub-CZ05ND22",52,10,54,3,3.25,1,26,112,4.75,1,2.66666666666667,3,3.58333333333333,4.16666666666667,0.390391934542834,0.0780783869085669,0.0482696794421311,0.0704801201188691,"1.38399138161342","0.125750916900001"
"sub-DA06AN05",52,16,72,2.85714285714286,3.5,2,26,125,3.25,7,3.16666666666667,2.91666666666667,3.33333333333333,3.5,3.3632319216728,0.67264638433456,0.742070150428276,0.682733100581991,"15.0741538328225","0.678459138815622"
"sub-DA08AN22",40,8,65,2.85714285714286,3.5,1,20,105,3.75,NA,3.5,4.33333333333333,3.91666666666667,3.58333333333333,-0.146863710658716,-0.0293727421317432,0.0702500510002066,-0.0494464777933583,"0.642420840372077","0.00818326608893588"
"sub-DADARE11",24,7,49,2.42857142857143,3.25,2,25,118,3.5,1,3.75,2.16666666666667,2.83333333333333,2.83333333333333,-3.83457343958035,-0.76691468791607,-0.917546456406024,-0.809548230855377,"-21.8673322212317","-0.901224050846446"
"sub-DE04LD04",34,10,40,2.28571428571429,2,2,25,98,4,NA,3.08333333333333,3.66666666666667,4,3.66666666666667,-4.76683440208506,-0.953366880417012,-1.04929166698673,-0.946310917333294,"-20.9686849380473","-1.11476051022918"
"sub-DE05LI03",43,11,60,2.71428571428571,3,2,21,136,4,7,3.41666666666667,3.66666666666667,4.25,4,-0.374237633084596,-0.0748475266169193,-0.0236342080510959,-0.0745704346480157,"-0.404454149907272","-0.0957659138643014"
"sub-DE06EM24",56,8,53,2.85714285714286,1.75,2,29,144,4,10,4.66666666666667,4.08333333333333,3.08333333333333,4.16666666666667,-2.01513734335573,-0.403027468671145,-0.108346211702622,-0.357626729471056,"3.06167949746506","-0.30496872149616"
"sub-DE09NS24",38,11,59,2.85714285714286,2.75,1,21,119,4.5,NA,3.41666666666667,3.41666666666667,4,4.08333333333333,-0.905501989605655,-0.181100397921131,-0.157984284578181,-0.180672186796033,"-4.55265252381609","-0.239147744087106"
"sub-DI05ID08",39,5,43,2.57142857142857,2.25,2,27,116,3.5,7,3.25,4,4.25,3.66666666666667,-4.67616261095265,-0.93523252219053,-0.880556547027184,-0.936644962609214,"-16.1567435309244","-0.949292196558587"
"sub-DICLRA12",36,8,44,2,1.5,2,27,138,3.5,NA,3,3.41666666666667,2.5,3.41666666666667,-5.93621228338372,-1.18724245667674,-1.03369653007499,-1.15667728515194,"-17.0883207217506","-1.29251103897304"
"sub-DS08NK08",27,5,27,1.71428571428571,1.75,2,24,73,4.25,0,4.25,4,4.66666666666667,4.66666666666667,-8.82257967422306,-1.76451593484461,-1.86933177601984,-1.76993454355045,"-35.7853280448757","-1.95263627530457"
"sub-DT04NS20",29,6,35,2.71428571428571,2.75,2,27,86,3.75,NA,4.16666666666667,3.83333333333333,3.91666666666667,3.83333333333333,-4.90836201518218,-0.981672403036436,-1.2510955788725,-1.01948398138928,"-28.5255034503147","-1.11067531227769"
"sub-DT05AH09",47,11,51,2.71428571428571,2.5,1,30,102,3,NA,3.91666666666667,3.08333333333333,3.58333333333333,2.91666666666667,-1.36556050827967,-0.273112101655934,-0.260463776660551,-0.260214335566257,"-4.05728236217837","-0.302463798238764"
"sub-DT05EN16",46,7,56,2.71428571428571,2.5,2,23,129,4,8,3.33333333333333,3.75,3.83333333333333,4.16666666666667,-2.10874899541729,-0.421749799083459,-0.221609942985901,-0.409862842163388,"-1.81032677053191","-0.366282048909648"
"sub-DT05ER18",67,9,66,3.42857142857143,3.5,2,20,78,4,7,3.16666666666667,2.33333333333333,3.91666666666667,3.41666666666667,3.18539218583502,0.637078437167005,0.842409916680821,0.644627005907454,"20.0636411860516","0.870219037819872"
"sub-DT05EV26",24,6,37,1.85714285714286,2,2,26,66,5,2,3.5,3.66666666666667,4,4.33333333333333,-7.49804840539197,-1.49960968107839,-1.54838981828138,-1.50741780541654,"-30.588089926101","-1.68364627060667"
"sub-DT06AI20",28,7,40,2.28571428571429,2.75,2,20,106,3.5,NA,3.91666666666667,4.25,4.08333333333333,3.83333333333333,-5.06231039669828,-1.01246207933966,-1.18446508998748,-1.04102005845068,"-25.5237780266782","-1.15909399255182"
"sub-DT06ER20",49,14,70,2.57142857142857,2,2,28,125,2.75,NA,3,3.41666666666667,3.91666666666667,3,0.11481459548105,0.02296291909621,0.369477015170791,0.0784181736975126,"11.2311685478409","0.0210188765718387"
"sub-DT07ES22",43,15,71,2.57142857142857,2.25,2,24,94,2.5,NA,4.66666666666667,3.83333333333333,4.58333333333333,3.41666666666667,0.30595348151831,0.0611906963036619,0.314256265550517,0.103472782982038,"7.98099573356909","0.00294720752649211"
"sub-DT09EN16",50,15,62,3.14285714285714,3.25,2,22,80,3,NA,4.08333333333333,2.66666666666667,3.25,2.91666666666667,2.3678356155718,0.47356712311436,0.400818723449165,0.475884546363837,"6.45362608281985","0.450981349257303"
"sub-DT10LF16",61,10,52,3.28571428571429,3.75,2,29,107,3,NA,4.25,4,3.5,3.75,2.025260438203,0.4050520876406,0.290887362267313,0.386278947676478,"6.17100428957356","0.519829907609567"
"sub-DTINTZ10",63,14,59,3.71428571428571,4,1,19,96,3.25,11,3.58333333333333,3.83333333333333,4.33333333333333,3.58333333333333,4.75884525440303,0.951769050880606,0.760167876217997,0.934109912852384,"13.1412242745568","1.04828834848935"
"sub-EA06AN13",58,20,73,3.57142857142857,4.5,1,27,99,3.75,NA,4.08333333333333,2.58333333333333,3.5,3.41666666666667,7.3675302633178,1.47350605266356,1.24184991378285,1.45546979963025,"20.5686357083314","1.47782740964101"
"sub-EA06ER02",42,9,44,2.57142857142857,3.25,2,19,101,4,1,3.41666666666667,3.66666666666667,3.5,3.58333333333333,-2.08199904874503,-0.416399809749006,-0.597568107026605,-0.442137254615505,"-12.740835067745","-0.472986586499677"
"sub-EA08AS23",60,15,78,3.28571428571429,3.5,2,19,114,1.75,NA,2.25,3.66666666666667,3.25,1.58333333333333,4.86689197072352,0.973378394144704,1.17213633389814,0.993032488819846,"24.6820485428645","1.08985665482916"
"sub-EB08IN08",53,12,65,3.28571428571429,4.25,2,18,105,4.5,18,4.08333333333333,3.5,2.83333333333333,3.83333333333333,3.52918550798903,0.705837101597806,0.610796536887657,0.676062119752728,"10.219793348256","0.779463031146373"
"sub-EE05RD18",33,10,50,2.28571428571429,2.5,2,23,127,3.25,2,2.91666666666667,3.91666666666667,3.25,3.58333333333333,-3.47312338695046,-0.694624677390092,-0.715035250561867,-0.695739342689902,"-14.5461148467216","-0.822117224820546"
"sub-EE09NG15",55,14,68,3.57142857142857,2.75,2,25,119,3,11,4.16666666666667,3.58333333333333,3.25,3.25,3.01693652422141,0.603387304844282,0.718975652383,0.628543043624922,"13.9842010989534","0.667562683602365"
"sub-EH05EJ27",27,6,41,2.42857142857143,2,2,20,112,2.75,NA,3.75,4.83333333333333,3.83333333333333,3.75,-6.02703262741173,-1.20540652548235,-1.23736416261372,-1.21166347681546,"-25.6761083765387","-1.33678355948203"
"sub-EI04AN16",52,12,57,2.85714285714286,2.25,2,25,141,3.75,7,3.75,4.25,3.5,3.83333333333333,-0.356647437630727,-0.0713294875261455,0.067514190400852,-0.0386974411787679,"3.78072363593885","-0.0568533778214467"
"sub-EK05AN14",49,14,60,3.42857142857143,3,1,24,70,3.75,NA,3.58333333333333,3,4.33333333333333,3.58333333333333,2.04305092700995,0.408610185401989,0.330329423872712,0.412105639815941,"4.19397827578447","0.395848566447779"
